candidate_id,proposal_index,alpha_hip_deg,alpha_knee_deg,alpha_phase,hip_min_deg,hip_max_deg,hip_range_deg,knee_min_deg,knee_max_deg,knee_range_deg,cycle_duration_s,flexion_duration_s,extension_duration_s,joint_space_path_length_deg,normalized_joint_space_path_length,signed_qspace_area_deg2,absolute_qspace_area_deg2,flexion_coordination_slope,extension_coordination_slope,flexion_midpoint_lag_s,extension_midpoint_lag_s,hip_peak_abs_dq_deg_s,knee_peak_abs_dq_deg_s,hip_rms_dq_deg_s,knee_rms_dq_deg_s,hip_peak_abs_ddq_deg_s2,knee_peak_abs_ddq_deg_s2,hip_rms_ddq_deg_s2,knee_rms_ddq_deg_s2,q_closure_error_rad,dq_closure_error_rad_s,ddq_closure_error_rad_s2,finite,qspace_rms_deviation_from_reference_deg,qspace_peak_deviation_from_reference_deg,phase_warp_min_derivative,phase_warp_max_derivative
MYOLEG_V2_P01623,1623,-4.5,-3.5,0.0275,28.909336237318076,107.52543857989149,78.61610234257341,18.320897365851053,116.00065476322234,97.67975739737129,24.0,13.6,10.348,255.84657476409396,2.040460099529945,499.2659158137652,499.2659158137652,1.238537307863641,1.2532250122424657,-0.48629348718094434,0.727323796458812,20.940965580767138,27.875717272950585,8.718998207835737,11.495836566761694,14.376941791504711,19.133408710230377,4.647874909554366,6.417458873076874,0.0,0.0,0.0,True,4.106259498924819,6.729877683705576,0.9055518082081557,1.0944481917918443
MYOLEG_V2_P01624,1624,-4.5,-3.5,0.03,28.909336237318076,107.52543857989149,78.61610234257341,18.320897365712558,116.00065665355974,97.67975928784719,24.0,13.6,10.348,255.81732627688606,2.040226809316204,480.66205759369836,480.66205759369836,1.2385347442234365,1.253683652794582,-0.49192277295591325,0.7124215588713128,20.940965580767138,27.97810259104747,8.718998207835737,11.50952039892962,14.376941791504711,20.101451059233643,4.647874909554366,6.470314831067451,0.0,0.0,0.0,True,4.155382487806849,7.082898001345008,0.8969656089543517,1.1030343910456484
MYOLEG_V2_P01625,1625,-4.5,-3.25,-0.03,28.909336237318076,107.52543857989149,78.61610234257341,18.320897372913645,116.25056435870653,97.92966698579288,24.0,13.6,10.348,257.6663137073363,2.051785727849934,941.0456963756985,941.0456963756985,1.2416105704226394,1.2453343997832154,-0.3274137928167553,1.0449466797606028,20.940965580767138,27.73644546748349,8.718998207835737,11.31906456843652,14.376941791504711,15.398950316773512,4.647874909554366,5.913933275769094,0.0,0.0,0.0,True,3.819057033008406,5.5526826617795075,0.8969656089543516,1.1030343910456484
MYOLEG_V2_P01626,1626,-4.5,-3.25,-0.0275,28.909336237318076,107.52543857989149,78.61610234257341,18.320897372775097,116.25056638861409,97.929669015839,24.0,13.6,10.348,257.56975660351657,2.0510168219477483,921.7982868152416,921.7982868152416,1.2416557055730977,1.2458572027276698,-0.33522985583703413,1.0321855819523513,20.940965580767138,27.655321394332866,8.718998207835737,11.3230361111485,14.376941791504711,16.00738992122984,4.647874909554366,5.917491214774116,0.0,0.0,0.0,True,3.784942670710289,5.55133867798711,0.9055518082081557,1.0944481917918443
MYOLEG_V2_P01627,1627,-4.5,-3.25,-0.025,28.909336237318076,107.52543857989149,78.61610234257341,18.320897372636548,116.25056841242252,97.92967103978597,24.0,13.6,10.348,257.4762218448897,2.050271982946232,902.5733912699912,902.5733912699912,1.2416981017934186,1.246377374022965,-0.34292214740302107,1.0193499878457324,20.940965580767138,27.546751235975734,8.718998207835737,11.327484910116087,14.376941791504711,15.559417889790632,4.647874909554366,5.901784471440491,0.0,0.0,0.0,True,3.7545976778844325,5.550900827793645,0.9141380074619597,1.0858619925380402
MYOLEG_V2_P01628,1628,-4.5,-3.25,-0.0225,28.909336237318076,107.52543857989149,78.61610234257341,18.320897372497996,116.25057043013433,97.92967305763634,24.0,13.6,10.348,257.38571621620895,2.049551264871055,883.3714506431185,883.3714506431185,1.2417378240104924,1.246894892536332,-0.3504919356759908,1.0065138510725653,20.940965580767138,27.48743046727576,8.718998207835737,11.332400321009825,14.376941791504711,16.135629034830856,4.647874909554366,5.909769980922752,0.0,0.0,0.0,True,3.7280916757863993,5.550900827793645,0.9227242067157637,1.0772757932842363
MYOLEG_V2_P01629,1629,-4.5,-3.25,-0.02,28.909336237318076,107.52543857989149,78.61610234257341,18.32089737235945,116.25057244175201,97.92967506939256,24.0,13.6,10.348,257.29823085637463,2.048854597160648,864.1929195068844,864.1929195068844,1.2417749292435842,1.2474097370020958,-0.3579335881556096,0.9934671305076641,20.940965580767138,27.441111501124148,8.718998207835737,11.337746318609305,14.376941791504711,15.559439160492081,4.647874909554366,5.935754467114749,0.0,0.0,0.0,True,3.705484283656841,5.550900827793645,0.9313104059695678,1.0686895940304322
MYOLEG_V2_P01630,1630,-4.5,-3.25,-0.0175,28.909336237318076,107.52543857989149,78.61610234257341,18.320897372220912,116.25057444727803,97.92967707505711,24.0,13.6,10.348,257.2137496983438,2.048181851872837,845.0383413567986,845.0383413567986,1.24180946954985,1.247921884472357,-0.3652533353817935,0.9802068032456468,20.940965580767138,27.371216841036315,8.718998207835737,11.343545047485845,14.376941791504711,15.549897724284614,4.647874909554366,5.933872351638438,0.0,0.0,0.0,True,3.686824276992239,5.550900827793645,0.9398966052233718,1.060103394776628
MYOLEG_V2_P01631,1631,-4.5,-3.25,-0.015,28.909336237318076,107.52543857989149,78.61610234257341,18.320897372082367,116.25057644671485,97.92967907463247,24.0,13.6,10.348,257.13228670472495,2.0475331401902612,825.9081910570442,825.9081910570442,1.241841501468483,1.248431316997466,-0.372468861490324,0.9668878723043512,20.940965580767138,27.306860218405884,8.718998207835737,11.34979378775912,14.376941791504711,15.67578701518329,4.647874909554366,5.934612631467014,0.0,0.0,0.0,True,3.672148427604927,5.550900827793645,0.9484828044771758,1.0515171955228242
MYOLEG_V2_P01632,1632,-4.5,-3.25,-0.0125,28.909336237318076,107.52543857989149,78.61610234257341,18.320897371943836,116.250578440065,97.92968106812117,24.0,13.6,10.348,257.053855828109,2.0469085732157892,806.8029893300527,806.8029893300527,1.2418710840573866,1.2489380173531517,-0.37958208867107857,0.953576333849167,20.940965580767138,27.294147836082576,8.718998207835737,11.356473795120403,14.376941791504711,16.28575131849016,4.647874909554366,5.962435452728808,0.0,0.0,0.0,True,3.6614808965477055,5.550900827793645,0.9570690037309799,1.04293099626902
MYOLEG_V2_P01633,1633,-4.5,-3.25,-0.01,28.909336237318076,107.52543857989149,78.61610234257341,18.3208973718053,116.25058042733093,97.92968305552563,24.0,13.6,10.348,256.97843849606016,2.046308003056932,787.723220793446,787.723220793446,1.2418982794260154,1.2494419697762236,-0.38659470610028634,0.940055253839116,20.940965580767138,27.258663289231638,8.718998207835737,11.363602407267928,14.376941791504711,16.305435142480523,4.647874909554366,5.999189419684729,0.0,0.0,0.0,True,3.6548325633410412,5.550900827793645,0.9656552029847839,1.0343447970152162
MYOLEG_V2_P01634,1634,-4.5,-3.25,-0.0075,28.909336237318076,107.52543857989149,78.61610234257341,18.320897371666774,116.25058240851516,97.92968503684838,24.0,13.6,10.348,256.9060271983745,2.0457313699092783,768.669398064881,768.669398064881,1.241923146053717,1.2499431575512843,-0.3935081838625729,0.9263217684232572,20.940965580767138,27.198681334899355,8.718998207835737,11.371171216844424,14.376941791504711,16.319110265190744,4.647874909554366,5.9826142266698525,0.0,0.0,0.0,True,3.652200888195472,5.55090082779363,0.9742414022385879,1.025758597761412
MYOLEG_V2_P01635,1635,-4.5,-3.25,-0.005,28.909336237318076,107.52543857989149,78.61610234257341,18.320897371528247,116.25058438362012,97.92968701209188,24.0,13.6,10.348,256.8366708561812,2.0451790633286397,749.6420471468531,749.6420471468531,1.241945742722737,1.2504415666123503,-0.4003237862631277,0.9126047060961184,20.940965580767138,27.21893752959829,8.718998207835737,11.379175528365801,14.376941791504711,16.326695455168846,4.647874909554366,5.990544709917582,0.0,0.0,0.0,True,3.6535698387247977,5.55090082779363,0.9828276014923919,1.017172398507608
MYOLEG_V2_P01636,1636,-4.5,-3.25,-0.0025,28.909336237318076,107.52543857989149,78.61610234257341,18.320897371389723,116.25058635264837,97.92968898125865,24.0,13.6,10.348,256.7704022171954,2.0446513440826317,730.6416980957217,730.6416980957217,1.2419661306239171,1.250937184018044,-0.4070425845965131,0.8988548782829895,20.940965580767138,27.216565583921966,8.718998207835737,11.387602352673898,14.376941791504711,16.389978231409177,4.647874909554366,6.0396577356004935,0.0,0.0,0.0,True,3.6589099153029103,5.55090082779363,0.991413800746196,1.008586199253804
MYOLEG_V2_P01637,1637,-4.5,-3.25,-0.0,28.909336237318076,107.52543857989149,78.61610234257341,18.3208973712512,116.2505883156023,97.92969094435111,24.0,13.6,10.348,256.7071904570703,2.0441479667173557,711.6688810075162,711.6688810075162,1.241984370972597,1.251429996832672,-0.4136654694309225,0.8848988325895881,20.940965580767138,27.19142360888603,8.718998207835737,11.39645144103614,14.376941791504711,17.27120227621623,4.647874909554366,6.129325950204355,0.0,0.0,0.0,True,3.668178519191453,5.55090082779363,1.0,1.0
MYOLEG_V2_P01638,1638,-4.5,-3.25,0.0025,28.909336237318076,107.52543857989149,78.61610234257341,18.32089737111268,116.2505902724847,97.92969290137202,24.0,13.6,10.348,256.64698477277625,2.043668526689564,692.7241240632825,692.7241240632825,1.242000525282427,1.251919992929778,-0.420193206478638,0.8707349548656076,20.940965580767138,27.216989656052256,8.718998207835737,11.405733301446231,14.376941791504711,17.30965612890018,4.647874909554366,6.088443825081574,0.0,0.0,0.0,True,3.68132050936064,5.55090082779363,0.991413800746196,1.008586199253804
MYOLEG_V2_P01639,1639,-4.5,-3.25,0.005,28.909336237318076,107.52543857989149,78.61610234257341,18.320897370974162,116.25059222329901,97.92969485232484,24.0,13.6,10.348,256.5897910870966,2.0432130711611456,673.8079477839816,673.8079477839816,1.242014656260307,1.2524071634198444,-0.4266245202175467,0.8567239427745363,20.940965580767138,27.281444752667547,8.718998207835737,11.415436567339711,14.376941791504711,17.342415673484776,4.647874909554366,6.087229477164121,0.0,0.0,0.0,True,3.6982689607665797,5.55090082779363,0.9828276014923919,1.017172398507608
MYOLEG_V2_P01640,1640,-4.5,-3.25,0.0075,28.909336237318076,107.52543857989149,78.61610234257341,18.320897370835652,116.25059416804899,97.92969679721334,24.0,13.6,10.348,256.5356001247916,2.042781526272809,654.9208707755363,654.9208707755363,1.242026826911447,1.252891500222592,-0.4329692434188024,0.8425893835278444,20.940965580767138,27.32851989339092,8.718998207835737,11.425546306538761,14.376941791504711,17.369397158514907,4.647874909554366,6.126106769013877,0.0,0.0,0.0,True,3.7189460643695584,5.55090082779363,0.9742414022385879,1.025758597761412
MYOLEG_V2_P01641,1641,-4.5,-3.25,0.01,28.909336237318076,107.52543857989149,78.61610234257341,18.320897370697143,116.25059610673829,97.92969873604115,24.0,13.6,10.348,256.4843336612268,2.0423732691243313,636.0634112265709,636.0634112265709,1.242037100283602,1.2533729952683805,-0.4392331533235314,0.8282548270508805,20.940965580767138,27.328864754739264,8.718998207835737,11.436060675121599,14.376941791504711,17.390516832542264,4.647874909554366,6.1904141416639415,0.0,0.0,0.0,True,3.7432641396865,5.55090082779363,0.9656552029847839,1.0343447970152162
MYOLEG_V2_P01642,1642,-4.5,-3.25,0.0125,28.909336237318076,107.52543857989149,78.61610234257341,18.320897370558637,116.2505980393706,97.92970066881196,24.0,13.6,10.348,256.43589283609685,2.0419875124946003,617.2360714823769,617.2360714823769,1.242045541626167,1.2538516425233603,-0.44541760537481245,0.8138051729885092,20.940965580767138,27.432024427675795,8.718998207835737,11.446990200932548,14.376941791504711,17.867172447553088,4.647874909554366,6.199949666463226,0.0,0.0,0.0,True,3.7711267654701484,5.55090082779363,0.9570690037309799,1.04293099626902
MYOLEG_V2_P01643,1643,-4.5,-3.25,0.015,28.909336237318076,107.52543857989149,78.61610234257341,18.320897370420127,116.25059996594969,97.92970259552956,24.0,13.6,10.348,256.390248491448,2.04162402419924,598.439325469531,598.439325469531,1.242052214893666,1.2543274371724373,-0.4515238043820533,0.7995380677723603,20.940965580767138,27.534003951622918,8.718998207835737,11.458310028890335,14.376941791504711,18.572492042670557,4.647874909554366,6.222602976156617,0.0,0.0,0.0,True,3.8024301110166956,5.55090082779363,0.9484828044771758,1.0515171955228242
MYOLEG_V2_P01644,1644,-4.5,-3.25,0.0175,28.909336237318076,107.52543857989149,78.61610234257341,18.320897370281624,116.25060188647925,97.92970451619762,24.0,13.6,10.348,256.3473777631586,2.0412826221713924,579.6736662200442,579.6736662200442,1.2420571852140123,1.2548003739202036,-0.45755281257758273,0.7850882694706378,20.940965580767138,27.587915845561138,8.718998207835737,11.470018935904472,14.376941791504711,18.62646341863323,4.647874909554366,6.2682747173428135,0.0,0.0,0.0,True,3.8370639999534215,5.55090082779363,0.9398966052233718,1.0601033947766283
MYOLEG_V2_P01645,1645,-4.5,-3.25,0.02,28.909336237318076,107.52543857989149,78.61610234257341,18.32089737014313,116.25060380096293,97.9297064308198,24.0,13.6,10.348,256.30720686748333,2.040962718873549,560.9395432079832,560.9395432079832,1.24206051721228,1.2552704495028009,-0.46350555735426635,0.7704483136296467,20.940965580767138,27.623629590707054,8.718998207835737,11.482134960430356,14.376941791504711,18.674985567041595,4.647874909554366,6.316374443375375,0.0,0.0,0.0,True,3.874913152145699,5.664785001525018,0.9313104059695678,1.0686895940304322
MYOLEG_V2_P01646,1646,-4.5,-3.25,0.0225,28.909336237318076,107.52543857989149,78.61610234257341,18.320897370004626,116.2506057094045,97.92970833939987,24.0,13.6,10.348,256.26965563583485,2.040663675926025,542.2373575249096,542.2373575249096,1.2420622788043483,1.2557376658261505,-0.4693828387164354,0.755909799643387,20.940965580767138,27.782694029902473,8.718998207835737,11.494651661803049,14.376941791504711,18.717974021752145,4.647874909554366,6.331653378896718,0.0,0.0,0.0,True,3.915858505114834,5.9021108234824124,0.9227242067157637,1.0772757932842363
MYOLEG_V2_P01647,1647,-4.5,-3.25,0.025,28.909336237318076,107.52543857989149,78.61610234257341,18.320897369866145,116.25060761180761,97.92971024194146,24.0,13.6,10.348,256.23469362025475,2.040385250872285,523.5675431567669,523.5675431567669,1.2420625347054597,1.25620202590491,-0.4751853364729923,0.7414026686446391,20.940965580767138,27.89439208886494,8.718998207835737,11.507552586682328,14.376941791504711,18.755344316640553,4.647874909554366,6.363768157649154,0.0,0.0,0.0,True,3.9597782847360836,6.246448713613223,0.9141380074619597,1.0858619925380402
MYOLEG_V2_P01648,1648,-4.5,-3.25,0.0275,28.909336237318076,107.52543857989149,78.61610234257341,18.320897369727657,116.25060950817601,97.92971213844835,24.0,13.6,10.348,256.2022865449055,2.0401271707745834,504.9304936312194,504.9304936312194,1.2420613466436305,1.256663526517877,-0.4809136164780634,0.726721685281845,20.940965580767138,27.95833872532506,8.718998207835737,11.52081634706481,14.376941791504711,19.176838273439856,4.647874909554366,6.423856586608674,0.0,0.0,0.0,True,4.006549176661972,6.595112379975168,0.9055518082081557,1.0944481917918443
MYOLEG_V2_P01649,1649,-4.5,-3.25,0.03,28.909336237318076,107.52543857989149,78.61610234257341,18.32089736958916,116.25061139851341,97.92971402892425,24.0,13.6,10.348,256.1723593648627,2.039888838052806,486.32663541115744,486.32663541115744,1.2420587830034262,1.2571221670699932,-0.48656812781594017,0.7118850331930808,20.940965580767138,28.059905120673,8.718998207835737,11.534444692088627,14.376941791504711,20.14488062244312,4.647874909554366,6.476608905234126,0.0,0.0,0.0,True,4.056047014807153,6.950257868192877,0.8969656089543517,1.1030343910456484
MYOLEG_V2_P01650,1650,-4.5,-3.0,-0.03,28.909336237318076,107.52543857989149,78.61610234257341,18.320897376790253,116.5005191036602,98.17962172686994,24.0,13.6,10.348,258.036459571273,2.051547352346163,946.7102741931661,946.7102741931661,1.2451346092026285,1.2487729140586268,-0.32138278986564117,1.0433764663122602,20.940965580767138,27.820271287611156,8.718998207835737,11.345124313947306,14.376941791504711,15.410540156314628,4.647874909554366,5.92183429857525,0.0,0.0,0.0,True,3.7383575125622923,5.40956162574017,0.8969656089543516,1.1030343910456484
MYOLEG_V2_P01651,1651,-4.5,-3.0,-0.0275,28.909336237318076,107.52543857989149,78.61610234257341,18.3208973766517,116.50052113356776,98.17962375691606,24.0,13.6,10.348,257.93947971290936,2.050776277440923,927.4628646327058,927.4628646327058,1.2451797443530874,1.2492957170030803,-0.32923151280157104,1.0306364264600703,20.940965580767138,27.73914721446053,8.718998207835737,11.34906171717628,14.376941791504711,16.010323041120134,4.647874909554366,5.925335855900581,0.0,0.0,0.0,True,3.702723973542211,5.408553330481387,0.9055518082081557,1.0944481917918443
MYOLEG_V2_P01652,1652,-4.5,-3.0,-0.025,28.909336237318076,107.52543857989149,78.61610234257341,18.32089737651315,116.5005231573762,98.17962578086303,24.0,13.6,10.348,257.8455053485254,2.050029098143722,908.2379690874582,908.2379690874582,1.2452221405734085,1.2498158882983763,-0.33695662701789697,1.0178632997310046,20.940965580767138,27.630577056103398,8.718998207835737,11.353475322065576,14.376941791504711,15.600784267285297,4.647874909554366,5.9096106985491526,0.0,0.0,0.0,True,3.670909186477293,5.408326913195993,0.9141380074619597,1.0858619925380402
MYOLEG_V2_P01653,1653,-4.5,-3.0,-0.0225,28.909336237318076,107.52543857989149,78.61610234257341,18.320897376374603,116.500525175088,98.1796277987134,24.0,13.6,10.348,257.75454348854686,2.049305870190704,889.0360284605831,889.0360284605831,1.2452618627904828,1.2503334068117442,-0.3445594384106938,1.005050542927986,20.940965580767138,27.57163588753936,8.718998207835737,11.358354493209097,14.376941791504711,16.16693194412876,4.647874909554366,5.9175531290329655,0.0,0.0,0.0,True,3.6429904211820223,5.408326913195993,0.9227242067157637,1.0772757932842363
MYOLEG_V2_P01654,1654,-4.5,-3.0,-0.02,28.909336237318076,107.52543857989149,78.61610234257341,18.320897376236058,116.50052718670568,98.17962981046962,24.0,13.6,10.348,257.66658573639535,2.048606526822935,869.8574973243552,869.8574973243552,1.245298968023573,1.2508482512775074,-0.35204126799166513,0.992028256692219,20.940965580767138,27.525316921387745,8.718998207835737,11.363663111593533,14.376941791504711,15.600805537986746,4.647874909554366,5.943478999470573,0.0,0.0,0.0,True,3.6190347016098343,5.408326913195993,0.9313104059695678,1.0686895940304322
MYOLEG_V2_P01655,1655,-4.5,-3.0,-0.0175,28.909336237318076,107.52543857989149,78.61610234257341,18.32089737609752,116.5005291922317,98.17963181613418,24.0,13.6,10.348,257.581616666388,2.0479309453958243,850.7029191742569,850.7029191742569,1.2453335083298394,1.2513603987477688,-0.3593971532813418,0.9787937795793553,20.940965580767138,27.455422261299912,8.718998207835737,11.369423338621427,14.376941791504711,15.591264101779277,4.647874909554366,5.94156401999516,0.0,0.0,0.0,True,3.599097817303821,5.408326913195993,0.9398966052233718,1.060103394776628
MYOLEG_V2_P01656,1656,-4.5,-3.0,-0.015,28.909336237318076,107.52543857989149,78.61610234257341,18.320897375958975,116.50053119166851,98.17963381570954,24.0,13.6,10.348,257.4996505438299,2.0472792393262496,831.572768874531,831.572768874531,1.2453655402484725,1.2518698312728767,-0.3666412723189394,0.9655395344948232,20.940965580767138,27.39129414255267,8.718998207835737,11.375632530779884,14.376941791504711,15.71792293644922,4.647874909554366,5.942265478793915,0.0,0.0,0.0,True,3.583223018830534,5.408326913195993,0.9484828044771758,1.0515171955228242
MYOLEG_V2_P01657,1657,-4.5,-3.0,-0.0125,28.909336237318076,107.52543857989149,78.61610234257341,18.32089737582044,116.50053318501867,98.17963580919823,24.0,13.6,10.348,257.4207016253045,2.0466515219617474,812.4675671475217,812.4675671475217,1.245395122837376,1.252376531628563,-0.3737830588337596,0.9522561438249717,20.940965580767138,27.378581760229366,8.718998207835737,11.382271969677149,14.376941791504711,16.327887239756087,4.647874909554366,5.970012108713143,0.0,0.0,0.0,True,3.571440288695189,5.408326913195993,0.9570690037309799,1.04293099626902
MYOLEG_V2_P01658,1658,-4.5,-3.0,-0.01,28.909336237318076,107.52543857989149,78.61610234257341,18.32089737568191,116.5005351722846,98.17963779660269,24.0,13.6,10.348,257.34475214933775,2.046047652086779,793.3877986109188,793.3877986109188,1.2454223182060051,1.2528804840516339,-0.3808242391037924,0.9387643550462457,20.940965580767138,27.343097213378428,8.718998207835737,11.389359015020531,14.376941791504711,16.347571063746454,4.647874909554366,6.006683984046371,0.0,0.0,0.0,True,3.5637655459127875,5.408326913195993,0.9656552029847839,1.0343447970152162
MYOLEG_V2_P01659,1659,-4.5,-3.0,-0.0075,28.909336237318076,107.52543857989149,78.61610234257341,18.320897375543378,116.50053715346883,98.17963977792544,24.0,13.6,10.348,257.2717953612939,2.0454675759968906,774.3339758823448,774.3339758823448,1.245447184833707,1.2533816718266952,-0.38776631882118906,0.925061658549275,20.940965580767138,27.283115259046145,8.718998207835737,11.39688519822237,14.376941791504711,16.361246186456675,4.647874909554366,5.9900929232421944,0.0,0.0,0.0,True,3.5602004020021663,5.408326913195979,0.9742414022385879,1.025758597761412
MYOLEG_V2_P01660,1660,-4.5,-3.0,-0.005,28.909336237318076,107.52543857989149,78.61610234257341,18.320897375404854,116.50053912857379,98.17964175316894,24.0,13.6,10.348,257.201880207378,2.0449116828432645,755.3066249643144,755.3066249643144,1.2454697815027267,1.253880080887763,-0.3946105964181248,0.9114112526400682,20.940965580767138,27.303447745944442,8.718998207835737,11.404845907253886,14.376941791504711,16.368831376434777,4.647874909554366,5.9979753119033585,0.0,0.0,0.0,True,3.56073200719587,5.408326913195979,0.9828276014923919,1.017172398507608
MYOLEG_V2_P01661,1661,-4.5,-3.0,-0.0025,28.909336237318076,107.52543857989149,78.61610234257341,18.320897375266327,116.50054109760204,98.17964372233571,24.0,13.6,10.348,257.1350397111684,2.0443802351824862,736.3062759131742,736.3062759131742,1.245490169403907,1.254375698293456,-0.40135817584556666,0.8976942898636118,20.940965580767138,27.301075800268123,8.718998207835737,11.413228176676025,14.376941791504711,16.43271330453074,4.647874909554366,6.046990671492536,0.0,0.0,0.0,True,3.5653330295228267,5.408326913195979,0.991413800746196,1.008586199253804
MYOLEG_V2_P01662,1662,-4.5,-3.0,-0.0,28.909336237318076,107.52543857989149,78.61610234257341,18.320897375127807,116.50054306055597,98.17964568542817,24.0,13.6,10.348,257.07124427845554,2.043872997721573,717.3334588249825,717.3334588249825,1.2455084097525873,1.254868511108084,-0.40800997886423485,0.8837723679020151,20.940965580767138,27.275933825232187,8.718998207835737,11.422031752342873,14.376941791504711,17.31393734933779,4.647874909554366,6.136515531724751,0.0,0.0,0.0,True,3.5739619970180607,5.408326913195979,1.0,1.0
MYOLEG_V2_P01663,1663,-4.5,-3.0,0.0025,28.909336237318076,107.52543857989149,78.61610234257341,18.320897374989286,116.50054501743837,98.17964764244908,24.0,13.6,10.348,257.0104445323538,2.043389577883232,698.388701880749,698.388701880749,1.2455245640624175,1.255358507205189,-0.41456678128702773,0.869644190826989,20.940965580767138,27.301423580199042,8.718998207835737,11.431267144041778,14.376941791504711,17.352391202021742,4.647874909554366,6.095641513446228,0.0,0.0,0.0,True,3.586563861563107,5.408326913195979,0.991413800746196,1.008586199253804
MYOLEG_V2_P01664,1664,-4.5,-3.0,0.005,28.909336237318076,107.52543857989149,78.61610234257341,18.32089737485077,116.50054696825268,98.1796495934019,24.0,13.6,10.348,256.9526464883703,2.042930023493442,679.4725256014352,679.4725256014352,1.2455386950402967,1.2558456776952553,-0.4210294751041417,0.8557010721761493,20.940965580767138,27.36527057279521,8.718998207835737,11.440923035327515,14.376941791504711,17.385150746606335,4.647874909554366,6.094389017377347,0.0,0.0,0.0,True,3.6030707931132357,5.408326913195979,0.9828276014923919,1.017172398507608
MYOLEG_V2_P01665,1665,-4.5,-3.0,0.0075,28.909336237318076,107.52543857989149,78.61610234257341,18.32089737471226,116.50054891300266,98.1796515382904,24.0,13.6,10.348,256.89784103251344,2.0424942620894537,660.5854485930007,660.5854485930007,1.2455508656914371,1.256330014498003,-0.4274003975150009,0.8416038936342396,20.940965580767138,27.412345713518587,8.718998207835737,11.450984520563036,14.376941791504711,17.412132231636466,4.647874909554366,6.133182124695015,0.0,0.0,0.0,True,3.6234031394923485,5.408326913195979,0.9742414022385879,1.025758597761412
MYOLEG_V2_P01666,1666,-4.5,-3.0,0.01,28.909336237318076,107.52543857989149,78.61610234257341,18.32089737457375,116.50055085169195,98.17965347711821,24.0,13.6,10.348,256.84595107569316,2.0420816807651123,641.7279890440291,641.7279890440291,1.2455611390635917,1.2568115095437915,-0.4336892436622719,0.8273080929481225,20.940965580767138,27.412690574866932,8.718998207835737,11.461449760557445,14.376941791504711,17.433251905663827,4.647874909554366,6.197377560382057,0.0,0.0,0.0,True,3.6474705202691147,5.408326913195979,0.9656552029847839,1.0343447970152162
MYOLEG_V2_P01667,1667,-4.5,-3.0,0.0125,28.909336237318076,107.52543857989149,78.61610234257341,18.320897374435244,116.50055278432427,98.17965540988902,24.0,13.6,10.348,256.79687919447406,2.041691504943873,622.900649299828,622.900649299828,1.245569580406157,1.257290156798771,-0.43989859183021274,0.8129263286822059,20.940965580767138,27.515321401445586,8.718998207835737,11.472329325925358,14.376941791504711,17.91033786387034,4.647874909554366,6.206864384541745,0.0,0.0,0.0,True,3.675173058894726,5.408326913195979,0.9570690037309799,1.04293099626902
MYOLEG_V2_P01668,1668,-4.5,-3.0,0.015,28.909336237318076,107.52543857989149,78.61610234257341,18.32089737429673,116.50055471090337,98.17965733660664,24.0,13.6,10.348,256.75059667419634,2.041323506325816,604.1039032869936,604.1039032869936,1.2455762536736559,1.2577659514478485,-0.4460296736212843,0.798699615797986,20.940965580767138,27.61730092539271,8.718998207835737,11.483598344784705,14.376941791504711,18.61565745898781,4.647874909554366,6.229451254220355,0.0,0.0,0.0,True,3.706402821200851,5.408326913195979,0.9484828044771758,1.0515171955228242
MYOLEG_V2_P01669,1669,-4.5,-3.0,0.0175,28.909336237318076,107.52543857989149,78.61610234257341,18.320897374158232,116.50055663143291,98.17965925727468,24.0,13.6,10.348,256.7070809413374,2.0409775054368167,585.3382440375125,585.3382440375125,1.2455812239940023,1.2582388881956148,-0.45208357707805114,0.7842913489573959,20.940965580767138,27.67121281933093,8.718998207835737,11.495255635811615,14.376941791504711,18.669628834950476,4.647874909554366,6.2750347579481325,0.0,0.0,0.0,True,3.741044998052626,5.408326913195979,0.9398966052233718,1.0601033947766283
MYOLEG_V2_P01670,1670,-4.5,-3.0,0.02,28.909336237318076,107.52543857989149,78.61610234257341,18.320897374019737,116.50055854591662,98.17966117189688,24.0,13.6,10.348,256.666259148016,2.040652923091025,566.6041210254464,566.6041210254464,1.2455845559922696,1.2587089637782112,-0.4580612544311107,0.769694387162172,20.940965580767138,27.706251043081526,8.718998207835737,11.507319247450507,14.376941791504711,18.718150983358846,4.647874909554366,6.323040196502157,0.0,0.0,0.0,True,3.778979269252779,5.5169076261159224,0.9313104059695678,1.0686895940304322
MYOLEG_V2_P01671,1671,-4.5,-3.0,0.0225,28.909336237318076,107.52543857989149,78.61610234257341,18.320897373881234,116.50056045435817,98.17966308047693,24.0,13.6,10.348,256.6280521281953,2.04034912986944,547.9019353423654,547.9019353423654,1.2455863175843376,1.2591761801015622,-0.46396352955814457,0.7552228492418394,20.940965580767138,27.865315482276948,8.718998207835737,11.519782815399068,14.376941791504711,18.761139438069396,4.647874909554366,6.338257810629337,0.0,0.0,0.0,True,3.8200812434477793,5.771213717067265,0.9227242067157637,1.0772757932842363
