beta_extend,beta_flex,candidate_id,candidate_index,canonical_beta_id,endpoint_E0,endpoint_E1,endpoint_E2,endpoint_E3,endpoint_E4,extension_hip_peak_nm,extension_hip_rms_nm,extension_knee_peak_nm,extension_knee_rms_nm,feature_vector,feature_vector_id,flexion_hip_peak_nm,flexion_hip_rms_nm,flexion_knee_peak_nm,flexion_knee_rms_nm,hip_peak_nm,hip_rms_nm,knee_peak_nm,knee_rms_nm,leg_id,relative_extension_vector_rms,relative_flexion_vector_rms,relative_full_hip_peak,relative_full_hip_rms,relative_full_knee_peak,relative_full_knee_rms,relative_hip_extension_peak,relative_hip_extension_rms,relative_hip_flexion_peak,relative_hip_flexion_rms,relative_knee_extension_peak,relative_knee_extension_rms,relative_knee_flexion_peak,relative_knee_flexion_rms
0.025,-0.025,SUBJECT_V3_35494b82d0fcf56f1631d766,72,MYOLEG_V3_K0072,32.186659327470245,1.0004068914184487,1.0006338599693343,1.00045732463834,1.00045732463834,36.4471315048795,30.864505146465586,16.72758874764966,10.889544934966464,"[1.0002191913123064,1.0006338599693343,0.992465175099273,0.9876261989862162,1.0000207180360046,0.999999820661351,1.0,1.00045732463834]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.7181855474043,29.527370682904277,16.631617823559303,11.762191929101691,36.7181855474043,30.097427874086552,16.72758874764966,11.40727285668161,LEG_0_NOMINAL,0.9991685598781291,0.9991465275817201,1.0000207180360046,1.0004068914184487,1.00045732463834,0.9905895051926877,0.999999820661351,1.0006338599693343,1.0000207180360046,1.0002191913123064,1.00045732463834,0.9876261989862162,1.0,0.992465175099273
0.0275,-0.025,SUBJECT_V3_a08b846789e252210b4964b9,73,MYOLEG_V3_K0073,32.18546174187845,1.0004323258197914,1.0006899658437316,1.0004545338281605,1.0004545338281605,36.44713229788202,30.866235729567318,16.72754208546447,10.87642230401476,"[1.0002191913123064,1.0006899658437316,0.992465175099273,0.9864360432721867,1.0000207180360046,0.9999998424189585,1.0,1.0004545338281605]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.7181855474043,29.527370682904277,16.631617823559303,11.762191929101691,36.7181855474043,30.09819307279369,16.72754208546447,11.401873586860859,LEG_0_NOMINAL,0.9990851695695077,0.9991465275817201,1.0000207180360046,1.0004323258197914,1.0004545338281605,0.9901206411541628,0.9999998424189585,1.0006899658437316,1.0000207180360046,1.0002191913123064,1.0004545338281605,0.9864360432721867,1.0,0.992465175099273
0.03,-0.025,SUBJECT_V3_3308873d6d8e1487aa124618,74,MYOLEG_V3_K0074,32.18427210524816,1.00045746203394,1.0007454122563846,1.0004517355730482,1.0004517355730482,36.44713309088395,30.867945971602033,16.727495298800434,10.863396269646014,"[1.0002191913123064,1.0007454122563846,0.992465175099273,0.9852546483756783,1.0000207180360046,0.9999998641765496,1.0,1.0004517355730482]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.7181855474043,29.527370682904277,16.631617823559303,11.762191929101691,36.7181855474043,30.098949300483497,16.727495298800434,11.396517974871934,LEG_0_NOMINAL,0.99900232894379,0.9991465275817201,1.0000207180360046,1.00045746203394,1.0004517355730482,0.9896555682925974,0.9999998641765496,1.0007454122563846,1.0000207180360046,1.0002191913123064,1.0004517355730482,0.9852546483756783,1.0,0.992465175099273
-0.03,-0.0225,SUBJECT_V3_a3b85ac7cf87324c57d4e653,75,MYOLEG_V3_K0075,32.21464143253698,1.002316274807107,1.0159773057335362,1.000038318863986,1.000038318863986,36.44711406967018,30.81650234561538,16.720582995276544,11.20214361977037,"[1.0001985080962292,0.9990775988961,0.9932344153480367,1.0159773057335362,1.000018704897948,0.9999993422915733,1.0,1.000038318863986]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.07587251142902,16.720582995276544,11.54231412253179,LEG_0_NOMINAL,1.0010067178979583,0.9992347903149678,1.000018704897948,0.9996904138031577,1.000038318863986,1.002316274807107,0.9999993422915733,0.9990775988961,1.000018704897948,1.0001985080962292,1.000038318863986,1.0159773057335362,1.0,0.9932344153480367
-0.0275,-0.0225,SUBJECT_V3_933a746ae2b76ba68cc8f7ac,76,MYOLEG_V3_K0076,32.21344662798548,1.0017651199868662,1.0146011551181837,1.0000388266603466,1.0000388266603466,36.44711486176923,30.81911743513781,16.720591485602398,11.186970213092273,"[1.0001985080962292,0.9991623806578868,0.9932344153480367,1.0146011551181837,1.000018704897948,0.9999993640243923,1.0,1.0000388266603466]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.077027843779316,16.720591485602398,11.53596722163308,LEG_0_NOMINAL,1.000923601830597,0.9992347903149678,1.000018704897948,0.9997288158370442,1.0000388266603466,1.0017651199868662,0.9999993640243923,0.9991623806578868,1.000018704897948,1.0001985080962292,1.0000388266603466,1.0146011551181837,1.0,0.9932344153480367
-0.025,-0.0225,SUBJECT_V3_7a17eaf7e448b71745e1d8cf,77,MYOLEG_V3_K0077,32.21223789102791,1.0012176436882794,1.0132330897182888,1.0000393381288017,1.0000393381288017,36.447115653867755,30.821658856299,16.720600037325458,11.171885953823512,"[1.0001985080962292,0.9992447740756416,0.9932344153480367,1.0132330897182888,1.000018704897948,0.9999993857571967,1.0,1.0000393381288017]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.07815068125609,16.720600037325458,11.529662681268166,LEG_0_NOMINAL,1.0008395126749434,0.9992347903149678,1.000018704897948,0.999766137775464,1.0000393381288017,1.0012176436882794,0.9999993857571967,0.9992447740756416,1.000018704897948,1.0001985080962292,1.0000393381288017,1.0132330897182888,1.0,0.9932344153480367
-0.0225,-0.0225,SUBJECT_V3_94de50ee88557e739a21bf57,78,MYOLEG_V3_K0078,32.211034209457324,1.0006738804157136,1.011873213547599,1.0000398532766235,1.0000398532766235,36.44711644596574,30.82417236648246,16.720608650567318,11.156891988817401,"[1.0001985080962292,0.9993262626135273,0.9932344153480367,1.011873213547599,1.000018704897948,0.9999994074899864,1.0,1.0000398532766235]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.079261237086534,16.720608650567318,11.523400898776947,LEG_0_NOMINAL,1.0007557713259374,0.9992347903149678,1.000018704897948,0.9998030514848589,1.0000398532766235,1.0006738804157136,0.9999994074899864,0.9993262626135273,1.000018704897948,1.0001985080962292,1.0000398532766235,1.011873213547599,1.0,0.9932344153480367
-0.02,-0.0225,SUBJECT_V3_7ded74cc42be53eb4f0228ad,79,MYOLEG_V3_K0079,32.20981494618474,1.0001339864233494,1.010521935741288,1.0000403721110882,1.0000403721110882,36.44711723806315,30.826606461398185,16.720617325449634,11.141992829189446,"[1.0001985080962292,0.9994051764914429,0.9932344153480367,1.010521935741288,1.000018704897948,0.9999994292227603,1.0,1.0000403721110882]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.080336751734052,16.720617325449634,11.51718367352643,LEG_0_NOMINAL,1.0006709419881954,0.9992347903149678,1.000018704897948,0.9998388004621369,1.0000403721110882,1.0001339864233494,0.9999994292227603,0.9994051764914429,1.000018704897948,1.0001985080962292,1.0000403721110882,1.010521935741288,1.0,0.9932344153480367
-0.0175,-0.0225,SUBJECT_V3_620ad57340fbac2466f0ca65,80,MYOLEG_V3_K0080,32.20861375275726,0.9998747116225609,1.0091770823832436,1.0000408946394648,1.0000408946394648,36.44711803016003,30.82905149324611,16.72062606209394,11.127164505387993,"[1.0001985080962292,0.9994844449470401,0.9932344153480367,1.0091770823832436,1.000018704897948,0.9999994509555196,1.0,1.0000408946394648]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.081417145691756,16.72062606209394,11.5110009287284,LEG_0_NOMINAL,1.0005873659542315,0.9992347903149678,1.000018704897948,0.9998747116225609,1.0000408946394648,0.9995970866588605,0.9999994509555196,0.9994844449470401,1.000018704897948,1.0001985080962292,1.0000408946394648,1.0091770823832436,1.0,0.9932344153480367
-0.015,-0.0225,SUBJECT_V3_3e9c7f1a617f70c036d6efe4,81,MYOLEG_V3_K0081,32.2074100453278,0.9999099229223545,1.0078408966976482,1.000041420869023,1.000041420869023,36.44711882225638,30.83144877167233,16.720634860621796,11.112431751153968,"[1.0001985080962292,0.9995621652264897,0.9932344153480367,1.0078408966976482,1.000018704897948,0.9999994726882644,1.0,1.000041420869023]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.08247648421189,16.720634860621796,11.504862902473915,LEG_0_NOMINAL,1.0005036111259533,0.9992347903149678,1.000018704897948,0.9999099229223545,1.000041420869023,0.9990640701818566,0.9999994726882644,0.9995621652264897,1.000018704897948,1.0001985080962292,1.000041420869023,1.0078408966976482,1.0,0.9932344153480367
-0.0125,-0.0225,SUBJECT_V3_38a1b864b278ed447c942425,82,MYOLEG_V3_K0082,32.20620838754928,0.9999446281558496,1.0065128759880575,1.0000419508070362,1.0000419508070362,36.44711961435217,30.833811495980413,16.7206437211548,11.097789023767332,"[1.0001985080962292,0.9996387652540365,0.9932344153480367,1.0065128759880575,1.000018704897948,0.9999994944209938,1.0,1.0000419508070362]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.083520597633076,16.7206437211548,11.498767201488864,LEG_0_NOMINAL,1.000419995042398,0.9992347903149678,1.000018704897948,0.9999446281558496,1.0000419508070362,0.9985347291642052,0.9999994944209938,0.9996387652540365,1.000018704897948,1.0001985080962292,1.0000419508070362,1.0065128759880575,1.0,0.9932344153480367
-0.01,-0.0225,SUBJECT_V3_10c8cfe1e4f3c31952a7dd8b,83,MYOLEG_V3_K0083,32.205003404174214,0.9999786148040436,1.005193418552114,1.000042484460781,1.000042484460781,36.44712040644739,30.836125203180377,16.720652643814624,11.083240714849211,"[1.0001985080962292,0.9997137761364514,0.9932344153480367,1.005193418552114,1.000018704897948,0.9999995161537076,1.0,1.000042484460781]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.08454309228148,16.720652643814624,11.492715570809679,LEG_0_NOMINAL,1.0003361436655172,0.9992347903149678,1.000018704897948,0.9999786148040436,1.000042484460781,0.9980092151421055,0.9999995161537076,0.9997137761364514,1.000018704897948,1.0001985080962292,1.000042484460781,1.005193418552114,1.0,0.9932344153480367
-0.0075,-0.0225,SUBJECT_V3_a86b0dcfa7895609f0dd5297,84,MYOLEG_V3_K0084,32.20380233769255,1.0000121862996574,1.0038817726982328,1.0000430218375227,1.0000430218375227,36.44712119854208,30.838410554832922,16.720661628722745,11.068778536264576,"[1.0001985080962292,0.9997878677259529,0.9932344153480367,1.0038817726982328,1.000018704897948,0.9999995378864068,1.0,1.0000430218375227]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.08555309698709,16.720661628722745,11.486704481858258,LEG_0_NOMINAL,1.0002525609815411,0.9992347903149678,1.000018704897948,1.0000121862996574,1.0000430218375227,0.9974872216994247,0.9999995378864068,0.9997878677259529,1.000018704897948,1.0001985080962292,1.0000430218375227,1.0038817726982328,1.0,0.9932344153480367
-0.005,-0.0225,SUBJECT_V3_c4cb0a71ac7f788ded53e232,85,MYOLEG_V3_K0085,32.20260077552476,1.0000451452468198,1.0025786655612576,1.0000435629445357,1.0000435629445357,36.447121990636205,30.840654117644476,16.720670676000783,11.054410505386363,"[1.0001985080962292,0.999860604512289,0.9932344153480367,1.0025786655612576,1.000018704897948,0.9999995596190907,1.0,1.0000435629445357]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.08654467305832,16.720670676000783,11.48073718643075,LEG_0_NOMINAL,1.0001689399329103,0.9992347903149678,1.000018704897948,1.0000451452468198,1.0000435629445357,0.9969690312169895,0.9999995596190907,0.999860604512289,1.000018704897948,1.0001985080962292,1.0000435629445357,1.0025786655612576,1.0,0.9932344153480367
-0.0025,-0.0225,SUBJECT_V3_94dbda0e09fe3515ca38fdbb,86,MYOLEG_V3_K0086,32.20139909241522,1.0000775127432948,1.0012839976118537,1.0000441077890898,1.0000441077890898,36.44712278272979,30.84285733268251,16.720679785770294,11.040135524806294,"[1.0001985080962292,0.9999320332151755,0.9932344153480367,1.0012839976118537,1.000018704897948,0.9999995813517597,1.0,1.0000441077890898]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.08751845522534,16.720679785770294,11.474813145122436,LEG_0_NOMINAL,1.000085306595489,0.9992347903149678,1.000018704897948,1.0000775127432948,1.0000441077890898,0.9964545968537486,0.9999995813517597,0.9999320332151755,1.000018704897948,1.0001985080962292,1.0000441077890898,1.0012839976118537,1.0,0.9932344153480367
0.0,-0.0225,SUBJECT_V3_0bc5dc4d9bb9b97d87e9e4c2,87,MYOLEG_V3_K0087,32.20019727019944,1.0001092862590428,1.0001985080962292,1.000044656378462,1.000044656378462,36.447123574822854,30.84502003247766,16.720688958152945,11.025954325673075,"[1.0001985080962292,1.0000021484052202,0.9932344153480367,0.9999978351614803,1.000018704897948,0.9999996030844143,1.0,1.000044656378462]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.08847436737142,16.720688958152945,11.468932578221585,LEG_0_NOMINAL,1.0000016597028574,0.9992347903149678,1.000018704897948,1.0001092862590428,1.000044656378462,0.995943937739186,0.9999996030844143,1.0000021484052202,1.000018704897948,1.0001985080962292,1.000044656378462,0.9999978351614803,1.0,0.9932344153480367
0.0025,-0.0225,SUBJECT_V3_28d34c1d8f7bc59245b57b51,88,MYOLEG_V3_K0088,32.199016324715586,1.0001405815190896,1.0001985080962292,1.0004821054674482,1.0004821054674482,36.447124367831094,30.84715009820355,16.728003081682644,11.011987738744534,"[1.0001985080962292,1.0000712055917576,0.9932344153480367,0.9987311369437473,1.000018704897948,0.9999996248421786,1.0,1.0004821054674482]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.08941589110555,16.728003081682644,11.463145450153954,LEG_0_NOMINAL,0.9999194620572592,0.9992347903149678,1.000018704897948,1.0001405815190896,1.0004821054674482,0.9954413927048885,0.9999996248421786,1.0000712055917576,1.000018704897948,1.0001985080962292,1.0004821054674482,0.9987311369437473,1.0,0.9932344153480367
0.005,-0.0225,SUBJECT_V3_b11edf958fc8cc8f0ccac7dd,89,MYOLEG_V3_K0089,32.19781736575957,1.0001712757282728,1.0001985080962292,1.0004793820546012,1.0004793820546012,36.44712516083875,30.849239176160896,16.727957546376967,10.99799595626135,"[1.0001985080962292,1.00013893394607,0.9932344153480367,0.9974621536176823,1.000018704897948,0.999999646599927,1.0,1.0004793820546012]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.09033933211237,16.727957546376967,11.45735231181881,LEG_0_NOMINAL,0.999836006786839,0.9992347903149678,1.000018704897948,1.0001712757282728,1.0004793820546012,0.9949383257484807,0.999999646599927,1.00013893394607,1.000018704897948,1.0001985080962292,1.0004793820546012,0.9974621536176823,1.0,0.9932344153480367
0.0075,-0.0225,SUBJECT_V3_a58f70f570605fee63593d3e,90,MYOLEG_V3_K0090,32.19661811016813,1.0002013664192364,1.0002053281719585,1.0004766511182548,1.0004766511182548,36.44712595384587,30.851287102988692,16.727911885278814,10.984099822923508,"[1.0001985080962292,1.0002053281719585,0.9932344153480367,0.9962018451813773,1.000018704897948,0.9999996683576605,1.0,1.0004766511182548]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.091244616161024,16.727911885278814,11.451603170838856,LEG_0_NOMINAL,0.9997525270087211,0.9992347903149678,1.000018704897948,1.0002013664192364,1.0004766511182548,0.9944390794527039,0.9999996683576605,1.0002053281719585,1.000018704897948,1.0001985080962292,1.0004766511182548,0.9962018451813773,1.0,0.9932344153480367
0.01,-0.0225,SUBJECT_V3_477d5b56cc51b55358e41d2b,91,MYOLEG_V3_K0091,32.195418776640146,1.0002308603234111,1.0002704032668155,1.0004739126670348,1.0004739126670348,36.44712674685239,30.85329434128081,16.727866098532406,10.970299913060133,"[1.0001985080962292,1.0002704032668155,0.9932344153480367,0.994950263723556,1.000018704897948,0.9999996901153777,1.0,1.0004739126670348]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.092131945767843,16.727866098532406,11.445898180646694,LEG_0_NOMINAL,0.9996690379436852,0.9992347903149678,1.000018704897948,1.0002308603234111,1.0004739126670348,0.9939436671414017,0.9999996901153777,1.0002704032668155,1.000018704897948,1.0001985080962292,1.0004739126670348,0.994950263723556,1.0,0.9932344153480367
0.0125,-0.0225,SUBJECT_V3_2daab397d2153d05c59c8137,92,MYOLEG_V3_K0092,32.194221761033084,1.0002598586027815,1.0003343825627784,1.0004711667097992,1.0004711667097992,36.44712753985835,30.855267779706708,16.727820186285854,10.95659354068396,"[1.0001985080962292,1.0003343825627784,0.9932344153480367,0.993707165638869,1.000018704897948,0.9999997118730795,1.0,1.0004711667097992]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.093004364410007,16.727820186285854,11.440236148007449,LEG_0_NOMINAL,0.9995857063841262,0.9992347903149678,1.000018704897948,1.0002598586027815,1.0004711667097992,0.993451985195948,0.9999997118730795,1.0003343825627784,1.000018704897948,1.0001985080962292,1.0004711667097992,0.993707165638869,1.0,0.9932344153480367
0.015,-0.0225,SUBJECT_V3_796885a6a8fa6281a29cc967,93,MYOLEG_V3_K0093,32.19302180042864,1.0002881412658233,1.0003967808298175,1.000468413255195,1.000468413255195,36.44712833286375,30.85719245136854,16.72777414868373,10.94298736834394,"[1.0001985080962292,1.0003967808298175,0.9932344153480367,0.9924731551865336,1.000018704897948,0.9999997336307658,1.0,1.000468413255195]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.093855253601486,16.72777414868373,11.434619740863969,LEG_0_NOMINAL,0.9995021659421952,0.9992347903149678,1.000018704897948,1.0002881412658233,1.000468413255195,0.9929642652962735,0.9999997336307658,1.0003967808298175,1.000018704897948,1.0001985080962292,1.000468413255195,0.9924731551865336,1.0,0.9932344153480367
0.0175,-0.0225,SUBJECT_V3_85d9cff90cbd9e54da56e20f,94,MYOLEG_V3_K0094,32.19182264485805,1.000315855278894,1.0004579224561794,1.0004656523120696,1.0004656523120696,36.44712912586853,30.85907836200679,16.727727985873962,10.929479164791946,"[1.0001985080962292,1.0004579224561794,0.9932344153480367,0.9912480300037217,1.000018704897948,0.9999997553884352,1.0,1.0004656523120696]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.094689034852543,16.727727985873962,11.429047952192777,LEG_0_NOMINAL,0.9994186776812153,0.9992347903149678,1.000018704897948,1.000315855278894,1.0004656523120696,0.9924804199940546,0.9999997553884352,1.0004579224561794,1.000018704897948,1.0001985080962292,1.0004656523120696,0.9912480300037217,1.0,0.9932344153480367
0.02,-0.0225,SUBJECT_V3_0b76852025f29c6b3931eea9,95,MYOLEG_V3_K0095,32.19063131638595,1.0003432670670562,1.0005183953159156,1.0004628838890204,1.0004628838890204,36.44712991887276,30.860943644569392,16.7276816980003,10.916066076057643,"[1.0001985080962292,1.0005183953159156,0.9932344153480367,0.9900315312498769,1.000018704897948,0.9999997771460896,1.0,1.0004628838890204]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.09551372361088,16.7276816980003,11.42351952155888,LEG_0_NOMINAL,0.9993357305358669,0.9992347903149678,1.000018704897948,1.0003432670670562,1.0004628838890204,0.9920003398351132,0.9999997771460896,1.0005183953159156,1.000018704897948,1.0001985080962292,1.0004628838890204,0.9900315312498769,1.0,0.9932344153480367
0.0225,-0.0225,SUBJECT_V3_f1f39ce8fb22b412d4211a0a,96,MYOLEG_V3_K0096,32.18943220316055,1.000369753662468,1.0005768252197094,1.0004601079948596,1.0004601079948596,36.44713071187641,30.86274591225041,16.727635285210084,10.902761541327434,"[1.0001985080962292,1.0005768252197094,0.9932344153480367,0.9888248777906783,1.000018704897948,0.999999798903728,1.0,1.0004601079948596]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.096310577772794,16.727635285210084,11.418039900443128,LEG_0_NOMINAL,0.9992522375184116,0.9992347903149678,1.000018704897948,1.000369753662468,1.0004601079948596,0.9915244982174108,0.999999798903728,1.0005768252197094,1.000018704897948,1.0001985080962292,1.0004601079948596,0.9888248777906783,1.0,0.9932344153480367
0.025,-0.0225,SUBJECT_V3_9c973c0880002f10966a5bff,97,MYOLEG_V3_K0097,32.188230494119416,1.0003956086422536,1.0006338599693343,1.00045732463834,1.00045732463834,36.4471315048795,30.864505146465586,16.72758874764966,10.889544934966464,"[1.0001985080962292,1.0006338599693343,0.9932344153480367,0.9876261989862162,1.000018704897948,0.999999820661351,1.0,1.00045732463834]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.097088429660822,16.72758874764966,11.412600509951085,LEG_0_NOMINAL,0.9991685598781291,0.9992347903149678,1.000018704897948,1.0003956086422536,1.00045732463834,0.991052150163344,0.999999820661351,1.0006338599693343,1.000018704897948,1.0001985080962292,1.00045732463834,0.9876261989862162,1.0,0.9932344153480367
0.0275,-0.0225,SUBJECT_V3_bb7bbaacb1d1863de2118d97,98,MYOLEG_V3_K0098,32.187032966986145,1.000421043330446,1.0006899658437316,1.0004545338281605,1.0004545338281605,36.44713229788202,30.866235729567318,16.72754208546447,10.87642230401476,"[1.0001985080962292,1.0006899658437316,0.9932344153480367,0.9864360432721867,1.000018704897948,0.9999998424189585,1.0,1.0004545338281605]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.09785363699789,16.72754208546447,11.407203761821124,LEG_0_NOMINAL,0.9990851695695077,0.9992347903149678,1.000018704897948,1.000421043330446,1.0004545338281605,0.9905835051044528,0.9999998424189585,1.0006899658437316,1.000018704897948,1.0001985080962292,1.0004545338281605,0.9864360432721867,1.0,0.9932344153480367
0.03,-0.0225,SUBJECT_V3_28a11e068e930586ae9542e3,99,MYOLEG_V3_K0099,32.185843388430676,1.0004461798280673,1.0007454122563846,1.0004517355730482,1.0004517355730482,36.44713309088395,30.867945971602033,16.727495298800434,10.863396269646014,"[1.0001985080962292,1.0007454122563846,0.9932344153480367,0.9852546483756783,1.000018704897948,0.9999998641765496,1.0,1.0004517355730482]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.71811163015903,29.52676009575165,16.631617823559303,11.771308572861653,36.71811163015903,30.098609873216027,16.727495298800434,11.401850653491731,LEG_0_NOMINAL,0.99900232894379,0.9992347903149678,1.000018704897948,1.0004461798280673,1.0004517355730482,0.9901186496567153,0.9999998641765496,1.0007454122563846,1.000018704897948,1.0001985080962292,1.0004517355730482,0.9852546483756783,1.0,0.9932344153480367
-0.03,-0.02,SUBJECT_V3_8ae120570cfc54c0cca4d2f8,100,MYOLEG_V3_K0100,32.216203181918296,1.0027714726916315,1.0159773057335362,1.000038318863986,1.000038318863986,36.44711406967018,30.81650234561538,16.720582995276544,11.20214361977037,"[1.000177847576167,0.9990775988961,0.993999636868882,1.0159773057335362,1.0000166917629274,0.9999993422915733,1.0,1.000038318863986]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.718037713025225,29.526150178605807,16.631617823559303,11.780377588704512,36.718037713025225,30.075533203480447,16.720582995276544,11.547556017832857,LEG_0_NOMINAL,1.0010067178979583,0.9993225925411441,1.0000166917629274,0.99967913556332,1.000038318863986,1.0027714726916315,0.9999993422915733,0.9990775988961,1.0000166917629274,1.000177847576167,1.000038318863986,1.0159773057335362,1.0,0.993999636868882
-0.0275,-0.02,SUBJECT_V3_0202f88213d5525c92b15dc1,101,MYOLEG_V3_K0101,32.21500843528965,1.0022205682000584,1.0146011551181837,1.0000388266603466,1.0000388266603466,36.44711486176923,30.81911743513781,16.720591485602398,11.186970213092273,"[1.000177847576167,0.9991623806578868,0.993999636868882,1.0146011551181837,1.0000166917629274,0.9999993640243923,1.0,1.0000388266603466]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.718037713025225,29.526150178605807,16.631617823559303,11.780377588704512,36.718037713025225,30.076688548864542,16.720591485602398,11.541211999629148,LEG_0_NOMINAL,1.000923601830597,0.9993225925411441,1.0000166917629274,0.9997175380304362,1.0000388266603466,1.0022205682000584,0.9999993640243923,0.9991623806578868,1.0000166917629274,1.000177847576167,1.0000388266603466,1.0146011551181837,1.0,0.993999636868882
-0.025,-0.02,SUBJECT_V3_2ffe94f7dc5c9f197cb5f49f,102,MYOLEG_V3_K0102,32.21379975693474,1.0016733408320588,1.0132330897182888,1.0000393381288017,1.0000393381288017,36.447115653867755,30.821658856299,16.720600037325458,11.171885953823512,"[1.000177847576167,0.9992447740756416,0.993999636868882,1.0132330897182888,1.0000166917629274,0.9999993857571967,1.0,1.0000393381288017]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.718037713025225,29.526150178605807,16.631617823559303,11.780377588704512,36.718037713025225,30.077811399007565,16.720600037325458,11.534910325859444,LEG_0_NOMINAL,1.0008395126749434,0.9993225925411441,1.0000166917629274,0.9997548603898687,1.0000393381288017,1.0016733408320588,0.9999993857571967,0.9992447740756416,1.0000166917629274,1.000177847576167,1.0000393381288017,1.0132330897182888,1.0,0.993999636868882
-0.0225,-0.02,SUBJECT_V3_1eb612fb4a479a913d0c4993,103,MYOLEG_V3_K0103,32.21259613372607,1.0011298250712488,1.011873213547599,1.0000398532766235,1.0000398532766235,36.44711644596574,30.82417236648246,16.720608650567318,11.156891988817401,"[1.000177847576167,0.9993262626135273,0.993999636868882,1.011873213547599,1.0000166917629274,0.9999994074899864,1.0,1.0000398532766235]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,36.718037713025225,29.526150178605807,16.631617823559303,11.780377588704512,36.718037713025225,30.078921967364785,16.720608650567318,11.528651393624683,LEG_0_NOMINAL,1.0007557713259374,0.9993225925411441,1.0000166917629274,0.9997917745156406,1.0000398532766235,1.0011298250712488,0.9999994074899864,0.9993262626135273,1.0000166917629274,1.000177847576167,1.0000398532766235,1.011873213547599,1.0,0.993999636868882
