case_id,subject_id,scenario_name,policy_id,iteration,trial_purpose,trajectory_id,delta_J_pred,delta_J_actual,predicted_direction,actual_direction,executed_false_improvement,false_improvement_executed_as_exploit,best_updated
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,P1_DECISION_GUARDED_EXPLOIT_ONLY,4,EXPLOIT,asym_h+0.000_k-4.000_p+0.00000,-0.00567600132816,-0.00567521002104,IMPROVE,IMPROVE,False,False,True
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,P1_DECISION_GUARDED_EXPLOIT_ONLY,5,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,-0.00559944415833,-0.00559867513412,IMPROVE,IMPROVE,False,False,True
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,1,EXPLOIT,asym_h+0.000_k-1.000_p+0.00000,-0.0059080698603,-0.00591179376796,IMPROVE,IMPROVE,False,False,True
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,2,EXPLOIT,asym_h+0.000_k-2.000_p+0.00000,-0.00583014704818,-0.00582929634889,IMPROVE,IMPROVE,False,False,True
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,3,EXPLOIT,asym_h+0.000_k-3.000_p+0.00000,-0.0057529101987,-0.00575209259893,IMPROVE,IMPROVE,False,False,True
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,4,EXPLOIT,asym_h+0.000_k-4.000_p+0.00000,-0.00567600132816,-0.00567521002104,IMPROVE,IMPROVE,False,False,True
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,5,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,-0.00559944415833,-0.00559867513412,IMPROVE,IMPROVE,False,False,True
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,1,EXPLOIT,asym_h+0.000_k-1.000_p+0.00000,-0.00590321930374,-0.00586040879542,IMPROVE,IMPROVE,False,False,True
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,2,EXPLOIT,asym_h+0.000_k-2.000_p+0.00000,-0.00582552696211,-0.00577523854089,IMPROVE,IMPROVE,False,False,True
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,3,EXPLOIT,asym_h+0.000_k-3.000_p+0.00000,-0.00574845691293,-0.00569553867002,IMPROVE,IMPROVE,False,False,True
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,4,EXPLOIT,asym_h+0.000_k-4.000_p+0.00000,-0.00567168340886,-0.00561627539421,IMPROVE,IMPROVE,False,False,True
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,5,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,-0.00559524514182,-0.00553747590443,IMPROVE,IMPROVE,False,False,True
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,6,EXPLOIT,asym_h+1.000_k-5.000_p+0.00000,-0.0017659424677,-0.00178047206508,NEUTRAL,NEUTRAL,False,False,False
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,7,EXPLOIT,asym_h+0.500_k-5.000_p+0.00000,-0.000891606887574,-0.000896725673146,NEUTRAL,NEUTRAL,False,False,False
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,8,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000449730486959,-0.000449978008833,NEUTRAL,NEUTRAL,False,False,False
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,9,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000449705154626,-0.000449978008833,NEUTRAL,NEUTRAL,False,False,False
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,10,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000449683760953,-0.000449978008833,NEUTRAL,NEUTRAL,False,False,False
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,11,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000449665456697,-0.000449978008833,NEUTRAL,NEUTRAL,False,False,False
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,12,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000449649619938,-0.000449978008833,NEUTRAL,NEUTRAL,False,False,False
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,13,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000449635784845,-0.000449978008833,NEUTRAL,NEUTRAL,False,False,False
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,14,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000449623595665,-0.000449978008833,NEUTRAL,NEUTRAL,False,False,False
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,15,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000449612776075,-0.000449978008833,NEUTRAL,NEUTRAL,False,False,False
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,16,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000449603108199,-0.000449978008833,NEUTRAL,NEUTRAL,False,False,False
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,17,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000449594417982,-0.000449978008833,NEUTRAL,NEUTRAL,False,False,False
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,18,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000449586564649,-0.000449978008833,NEUTRAL,NEUTRAL,False,False,False
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,19,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000449579433201,-0.000449978008833,NEUTRAL,NEUTRAL,False,False,False
baseline__structured_residual,baseline,structured_residual,P0_SUPPORTED_ONLY_GREEDY,20,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000449572928729,-0.000449978008833,NEUTRAL,NEUTRAL,False,False,False
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,1,EXPLOIT,asym_h+0.000_k-1.000_p+0.00000,-0.00564564520518,-0.00685301672549,IMPROVE,IMPROVE,False,False,True
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,2,EXPLOIT,asym_h+0.000_k-2.000_p+0.00000,-0.00557791355752,-0.00673359121706,IMPROVE,IMPROVE,False,False,True
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,3,EXPLOIT,asym_h+0.000_k-3.000_p+0.00000,-0.00551136359254,-0.00661968160586,IMPROVE,IMPROVE,False,False,True
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,4,EXPLOIT,asym_h+0.000_k-4.000_p+0.00000,-0.0054453547116,-0.00650668451481,IMPROVE,IMPROVE,False,False,True
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,5,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,-0.00537973678607,-0.0063946313282,IMPROVE,IMPROVE,False,False,True
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,6,EXPLOIT,asym_h+1.000_k-5.000_p+0.00000,-0.00148361161879,-0.00141131298255,NEUTRAL,NEUTRAL,False,False,False
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,7,EXPLOIT,asym_h+0.500_k-5.000_p+0.00000,-0.000749111779085,-0.000711802386394,NEUTRAL,NEUTRAL,False,False,False
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,8,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000378070117749,-0.000357430601719,NEUTRAL,NEUTRAL,False,False,False
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,9,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000378048163629,-0.000357430601719,NEUTRAL,NEUTRAL,False,False,False
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,10,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000378029810703,-0.000357430601719,NEUTRAL,NEUTRAL,False,False,False
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,11,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000378014239859,-0.000357430601719,NEUTRAL,NEUTRAL,False,False,False
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,12,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000378000862593,-0.000357430601719,NEUTRAL,NEUTRAL,False,False,False
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,13,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000377989245347,-0.000357430601719,NEUTRAL,NEUTRAL,False,False,False
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,14,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000377979061725,-0.000357430601719,NEUTRAL,NEUTRAL,False,False,False
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,15,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000377970061368,-0.000357430601719,NEUTRAL,NEUTRAL,False,False,False
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,16,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000377962048999,-0.000357430601719,NEUTRAL,NEUTRAL,False,False,False
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,17,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000377954870099,-0.000357430601719,NEUTRAL,NEUTRAL,False,False,False
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,18,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000377948400785,-0.000357430601719,NEUTRAL,NEUTRAL,False,False,False
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,19,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000377942540602,-0.000357430601719,NEUTRAL,NEUTRAL,False,False,False
baseline__combined_mild,baseline,combined_mild,P0_SUPPORTED_ONLY_GREEDY,20,EXPLOIT,asym_h+0.250_k-5.000_p+0.00000,-0.000377937207231,-0.000357430601719,NEUTRAL,NEUTRAL,False,False,False
