case_id,subject_id,scenario_name,iteration,current_validation_trajectory_id,candidate_validation_trajectory_id,delta_J_pred,delta_J_actual,e_delta_J,current_item_prediction_error_abs,candidate_item_prediction_error_abs,calibration_data_role,adaptation_executed_outcome_used_directly,heldout_final_test_used,bound_status,policy_id,current_has_personalization_alpha,candidate_has_personalization_alpha,formal_parameter_distance_steps,validation_pair_scale_class,same_formal_one_step_local_scale,larger_formal_parameter_distance,local_scale_classification_reason,current_guard_uses_e_delta_J,local_pairwise_candidate_status
knee_stiff__matched_linear,knee_stiff,matched_linear,7,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.423108393075,0.423108393075,0,0,0,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
knee_stiff__matched_linear,knee_stiff,matched_linear,8,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.423108393075,0.423108393075,0,0,0,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
heavy_leg__matched_linear,heavy_leg,matched_linear,0,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.871486642629,0.871486642629,1.7763568394e-15,0,1.7763568394e-15,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
heavy_leg__matched_linear,heavy_leg,matched_linear,1,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.871486642629,0.871486642629,1.7763568394e-15,0,1.7763568394e-15,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
heavy_leg__matched_linear,heavy_leg,matched_linear,2,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.871486642629,0.871486642629,1.7763568394e-15,0,1.7763568394e-15,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
heavy_leg__matched_linear,heavy_leg,matched_linear,3,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.871486642629,0.871486642629,1.7763568394e-15,0,1.7763568394e-15,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
heavy_leg__matched_linear,heavy_leg,matched_linear,4,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.871486642629,0.871486642629,1.7763568394e-15,0,1.7763568394e-15,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
heavy_leg__matched_linear,heavy_leg,matched_linear,5,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.871486642629,0.871486642629,1.7763568394e-15,0,1.7763568394e-15,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
heavy_leg__matched_linear,heavy_leg,matched_linear,6,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.871486642629,0.871486642629,1.7763568394e-15,0,1.7763568394e-15,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
heavy_leg__matched_linear,heavy_leg,matched_linear,7,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.871486642629,0.871486642629,1.7763568394e-15,0,1.7763568394e-15,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
heavy_leg__matched_linear,heavy_leg,matched_linear,8,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.871486642629,0.871486642629,1.7763568394e-15,0,1.7763568394e-15,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
heavy_leg__matched_linear,heavy_leg,matched_linear,9,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.871486642629,0.871486642629,1.7763568394e-15,0,1.7763568394e-15,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
heavy_leg__matched_linear,heavy_leg,matched_linear,10,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.871486642629,0.871486642629,1.7763568394e-15,0,1.7763568394e-15,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
heavy_leg__matched_linear,heavy_leg,matched_linear,11,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.871486642629,0.871486642629,1.7763568394e-15,0,1.7763568394e-15,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
heavy_leg__matched_linear,heavy_leg,matched_linear,12,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.871486642629,0.871486642629,1.7763568394e-15,0,1.7763568394e-15,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
heavy_leg__matched_linear,heavy_leg,matched_linear,13,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.871486642629,0.871486642629,1.7763568394e-15,0,1.7763568394e-15,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,0,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.601476266174,0.779209063597,0.177732797422,0,0.177732797422,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,0,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.716204787768,0.832051687661,0.115846899894,0,0.115846899894,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,0,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.707668093404,0.707901503655,0.000233410250437,0,0.000233410250437,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,1,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.707644708092,0.707901503655,0.000256795562238,0,0.000256795562238,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,2,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.707626788078,0.707901503655,0.000274715576522,0,0.000274715576522,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,3,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.707612380286,0.707901503655,0.000289123368521,0,0.000289123368521,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,4,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.707600408432,0.707901503655,0.000301095222776,0,0.000301095222776,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,5,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.707590215644,0.707901503655,0.000311288010574,0,0.000311288010574,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
baseline__structured_residual,baseline,structured_residual,0,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.704652045106,0.697119891851,0.00753215325456,0,0.00753215325456,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
baseline__combined_mild,baseline,combined_mild,0,identification_excitation_trajectory:hip_dominant:slow,identification_excitation_trajectory:knee_dominant:fast,0.638723261386,0.854776244143,0.216052982758,0,0.216052982758,DESIGNATED_VALIDATION_ONLY,False,False,RESEARCH_CANDIDATE_ONLY_NOT_FORMAL_THRESHOLD,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,False,False,,UNMAPPABLE_IDENTIFICATION_EXCITATION_PAIR_NOT_PERSONALIZATION_ALPHA_PAIR,False,False,designated_validation_items_are_hip_dominant_slow_and_knee_dominant_fast_identification_excitations_without_generator_alpha_coordinates,True,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE
