case_id,subject_id,scenario_name,policy_id,policy_role,iteration,trial_purpose,trajectory_id,alpha_hip,alpha_knee,alpha_phase,best_alpha_hip_before,best_alpha_knee_before,best_alpha_phase_before,best_alpha_hip_after,best_alpha_knee_after,best_alpha_phase_after,J_pred,actual_J,best_actual_J_before,best_actual_J_after,delta_J_pred,delta_J_actual,decision_uncertainty_bound,improvement_margin,accepted_improvement,executed_false_improvement,execution_status,model_supported,domain_coverage,support_growth,decision_value_zero,consecutive_zero_decision_value,cumulative_regret_vs_best_before,truth_accessed_before_selection,selection_token,manifest_sha_verified_before_truth,stop_reason_after_iteration
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,P2_V1_G0_C0_S0,HISTORICAL_PROSPECTIVE_PRIMARY_A0,9,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,-1,0,0,-1,0,0.998916109083,0.99891595973,0.994967735184,0.994967735184,0.00394486908859,0.00394822454659,1.86932691548e-11,-0.00894486910728,False,False,EXECUTED,False,86.0349127182,550,True,7,0.0304081890719,False,d1f61b87a071db008e87a0b37561046198da7540d3baa506d0fe30eb2b8579da,True,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,POST_HOC_A1_G2_C0_S0,POST_HOC_COUNTERFACTUAL_ONLY,1,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999855563362,0.999855412977,1,1,-0.00014443663766,-0.000144587022724,0.000430956758924,-0.00528652012126,False,False,EXECUTED,False,78.0548628429,4450,True,1,0,False,f0ee0f1dbdc61abed3f20323031b1ac489bf89f0d3978c0c2bdfd1f0d8bb9195,True,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,POST_HOC_A1_G2_C0_S0,POST_HOC_COUNTERFACTUAL_ONLY,2,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,0,0,0,0,0,0.999716269938,0.999716119706,1,1,-0.000283730062317,-0.000283880293844,0.000430956758924,-0.00514722669661,False,False,EXECUTED,False,86.0349127182,550,True,2,0,False,9d8d420794787ef6e37f99398f1cf868bf2122404e5ccf08b3eb3cc50fada72e,True,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,POST_HOC_A1_G2_C0_S0,POST_HOC_COUNTERFACTUAL_ONLY,3,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,0,0,0,0,0,0.999578651978,0.999578501898,1,1,-0.000421348021877,-0.000421498101913,0.000430956758924,-0.00500960873705,False,False,EXECUTED,False,86.0349127182,550,True,3,0,False,0cbe7ead9e5b9e72454e6408b614464654f87f249b484ca13d38e2156f82a0bf,True,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,POST_HOC_A1_G2_C0_S0,POST_HOC_COUNTERFACTUAL_ONLY,4,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,0,0,0,0,0,0.999442721362,0.999442571431,1,1,-0.000557278638244,-0.000557428568832,0.000430956758924,-0.00487367812068,False,False,EXECUTED,False,86.0349127182,550,True,4,0,False,cd039d4429afecd8363f0db43294981f9a6e0d7c1d35301d83d898deda5ea786,True,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,POST_HOC_A1_G2_C0_S0,POST_HOC_COUNTERFACTUAL_ONLY,5,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,0,0,0,0,0,0.999308489944,0.999308340161,1,1,-0.000691510056243,-0.000691659839422,0.000430956758924,-0.00473944670268,False,False,EXECUTED,False,86.0349127182,550,True,5,0,False,f804abf192d4908d26e895de82797fec3e8edde068744c1f3b439593efcc6219,True,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,POST_HOC_A1_G2_C0_S0,POST_HOC_COUNTERFACTUAL_ONLY,6,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,0,0,0,0,0,0.999175969556,0.999175819918,1,1,-0.000824030443832,-0.000824180081637,0.000430956758924,-0.00460692631509,False,False,EXECUTED,False,86.0349127182,550,True,6,0,False,114bc7ede7b8883d47c6e9e09439bce87e29b58fea3f0ec39ef49ac349ba7858,True,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,POST_HOC_A1_G2_C0_S0,POST_HOC_COUNTERFACTUAL_ONLY,7,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,0,0,0,0,0,0.999045172008,0.999045022513,1,1,-0.000954827992315,-0.000954977486778,0.000430956758924,-0.00447612876661,False,False,EXECUTED,False,86.0349127182,550,True,7,0,False,82ada81071d2bd9fc20c4ff76354b6d743f03b510c3c1b7f10d6bff8bdd16e58,True,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,POST_HOC_A1_G2_C0_S0,POST_HOC_COUNTERFACTUAL_ONLY,8,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,0,0,0,0,0,0.998916109083,0.99891595973,1,1,-0.00108389091655,-0.0010840402697,0.000430956758924,-0.00434706584237,False,False,EXECUTED,False,86.0349127182,550,True,8,0,False,d979afaccc524d4b179dc98aa6b11f183427ced23803aa9f92b8c1f2e9acf474,True,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,POST_HOC_A2_G0_C0_S2,POST_HOC_COUNTERFACTUAL_ONLY,1,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999855563362,0.999855412977,1,1,-0.00014443663766,-0.000144587022724,1.86932691548e-11,-0.00485556338103,False,False,EXECUTED,False,78.0548628429,4450,False,0,0,False,f0ee0f1dbdc61abed3f20323031b1ac489bf89f0d3978c0c2bdfd1f0d8bb9195,True,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,POST_HOC_A2_G0_C0_S2,POST_HOC_COUNTERFACTUAL_ONLY,2,EXPLOIT,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,0,0,0,0,-1,0,0.994971239995,0.994967735184,1,0.994967735184,-0.00502876000514,-0.00503226481629,1.86932691548e-11,2.87599864444e-05,True,False,EXECUTED,True,100,0,False,0,0,False,1d1a53ecb665bfb94cc1074d784cbcbd9b42f0eb0b9d7dcd518e9865e2f368a0,True,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,POST_HOC_A2_G0_C0_S2,POST_HOC_COUNTERFACTUAL_ONLY,3,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,-1,0,0,-1,0,0.999716269938,0.999716119706,0.994967735184,0.994967735184,0.00474502994282,0.00474838452245,1.86932691548e-11,-0.00974502996151,False,False,EXECUTED,False,86.0349127182,550,True,1,0.00474838452245,False,d5569f9e1676b47613105d73d67a9d79687f7efa91fc636482293b09b00dc813,True,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,POST_HOC_A2_G0_C0_S2,POST_HOC_COUNTERFACTUAL_ONLY,4,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,-1,0,0,-1,0,0.999578651978,0.999578501898,0.994967735184,0.994967735184,0.00460741198326,0.00461076671438,1.86932691548e-11,-0.00960741200195,False,False,EXECUTED,False,86.0349127182,550,True,2,0.00935915123683,False,e0efd0f48349b884f311f46ffa97d77769b2348d22fcf459995a9ea229c80b41,True,STOP_DECISION_VALUE_ZERO_RUN_K
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,P2_V2A_G2_C0_S2,HISTORICAL_PROSPECTIVE_PRIMARY_A3_REJECTED,1,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999855563362,0.999855412977,1,1,-0.00014443663766,-0.000144587022724,0.000430956758924,-0.00528652012126,False,False,EXECUTED,False,78.0548628429,4450,True,1,0,False,f0ee0f1dbdc61abed3f20323031b1ac489bf89f0d3978c0c2bdfd1f0d8bb9195,True,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,P2_V2A_G2_C0_S2,HISTORICAL_PROSPECTIVE_PRIMARY_A3_REJECTED,2,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,0,0,0,0,0,0.999716269938,0.999716119706,1,1,-0.000283730062317,-0.000283880293844,0.000430956758924,-0.00514722669661,False,False,EXECUTED,False,86.0349127182,550,True,2,0,False,9d8d420794787ef6e37f99398f1cf868bf2122404e5ccf08b3eb3cc50fada72e,True,STOP_DECISION_VALUE_ZERO_RUN_K
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,P2_V1_G0_C0_S0,HISTORICAL_PROSPECTIVE_PRIMARY_A0,1,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999878704536,0.999878286127,1,1,-0.000121295464226,-0.000121713872525,0,-0.00487870453577,False,False,EXECUTED,False,78.0548628429,4450,False,0,0,False,24c25b509700d603c34692ac73aec5c448ac804c155b240671b9a1692d6d940c,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,P2_V1_G0_C0_S0,HISTORICAL_PROSPECTIVE_PRIMARY_A0,2,EXPLOIT,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,0,0,0,0,-1,0,0.994626147679,0.99462294106,1,0.99462294106,-0.00537385232144,-0.00537705894022,0,0.000373852321445,True,False,EXECUTED,True,100,0,False,0,0,False,5fbc1767d0a6d5fb4802a8c30361666bbebadbe7d41ccd83f1287740f0923a16,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,P2_V1_G0_C0_S0,HISTORICAL_PROSPECTIVE_PRIMARY_A0,3,EXPLOIT,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,0,-1,0,0,-2,0,0.989310590542,0.989307363856,0.99462294106,0.989307363856,-0.00531555713659,-0.00531557720428,0,0.00031555713659,True,False,EXECUTED,True,99.7506234414,0,False,0,0,False,8a264dec7df8c0bde8bff9dd8656437b3930f689d58a697dea4a82ac1783cff8,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,P2_V1_G0_C0_S0,HISTORICAL_PROSPECTIVE_PRIMARY_A0,4,EXPLOIT,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,0,-2,0,0,-3,0,0.984052761768,0.984049514695,0.989307363856,0.984049514695,-0.00525782877366,-0.00525784916059,0,0.000257828773662,True,False,EXECUTED,True,99.7506234414,0,False,0,0,False,e311904ae15091733d6173273a6f73e6eb35674c1751eb80c590dcb55a03974e,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,P2_V1_G0_C0_S0,HISTORICAL_PROSPECTIVE_PRIMARY_A0,5,EXPLOIT,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,0,-3,0,0,-4,0,0.978852493779,0.978849225999,0.984049514695,0.978849225999,-0.00520026798957,-0.00520028869596,0,0.000200267989572,True,False,EXECUTED,True,99.7506234414,0,False,0,0,False,56e7c4855434aedc081e7432a370f425e6752b02333e1653580a63da48f47062,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,P2_V1_G0_C0_S0,HISTORICAL_PROSPECTIVE_PRIMARY_A0,6,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-4,0,0,-5,0,0.973709602551,0.973706313745,0.978849225999,0.973706313745,-0.00514289122757,-0.00514291225347,0,0.000142891227569,True,False,EXECUTED,True,99.7506234414,0,False,0,0,False,a246bd6c6b82d76d1f52a32d5740f8128d63f286ade43266d43ab0142a566d9f,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,P2_V1_G0_C0_S0,HISTORICAL_PROSPECTIVE_PRIMARY_A0,7,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,-5,0,0,-5,0,0.999762707071,0.999762288957,0.973706313745,0.973706313745,0.02605310452,0.026055975212,0,-0.03105310452,False,False,EXECUTED,False,86.0349127182,550,True,1,0.026055975212,False,df4272ce9c7e98db3462630617ceb82ecdcb5ff0f6f8a110b64651bfcccdd254,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,P2_V1_G0_C0_S0,HISTORICAL_PROSPECTIVE_PRIMARY_A0,8,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,-5,0,0,-5,0,0.999648835113,0.999648417291,0.973706313745,0.973706313745,0.0259392325616,0.0259421035458,0,-0.0309392325616,False,False,EXECUTED,False,86.0349127182,550,True,2,0.0519980787577,False,615c8e98a50521307b9548854b26f1fbfd2f4c6465a4690b5203f652f964f37d,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,P2_V1_G0_C0_S0,HISTORICAL_PROSPECTIVE_PRIMARY_A0,9,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,-5,0,0,-5,0,0.999537100264,0.999536682732,0.973706313745,0.973706313745,0.0258274977124,0.0258303689864,0,-0.0308274977124,False,False,EXECUTED,False,86.0349127182,550,True,3,0.0778284477441,False,81f307a05cf6696f919a005436d04a64797f81470bc50a50398b2c8785ab9950,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,P2_V1_G0_C0_S0,HISTORICAL_PROSPECTIVE_PRIMARY_A0,10,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,-5,0,0,-5,0,0.999427514108,0.999427096863,0.973706313745,0.973706313745,0.0257179115566,0.025720783118,0,-0.0307179115566,False,False,EXECUTED,False,86.0349127182,550,True,4,0.103549230862,False,51c5262325a2657a9f4942812f85dc590549ff046eef4c7960ff4a2aa2a5091f,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,P2_V1_G0_C0_S0,HISTORICAL_PROSPECTIVE_PRIMARY_A0,11,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,-5,0,0,-5,0,0.99932008821,0.999319671251,0.973706313745,0.973706313745,0.0256104856589,0.0256133575053,0,-0.0306104856589,False,False,EXECUTED,False,86.0349127182,550,True,5,0.129162588367,False,c155a796865b3346af614a91d28e483da1620d18bbb6fa200e2e54e4cc57c44c,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,P2_V1_G0_C0_S0,HISTORICAL_PROSPECTIVE_PRIMARY_A0,12,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,-5,0,0,-5,0,0.999214834116,0.999214417439,0.973706313745,0.973706313745,0.0255052315646,0.0255081036937,0,-0.0305052315646,False,False,EXECUTED,False,86.0349127182,550,True,6,0.154670692061,False,b83c1f9fd6fec4cf9f45ef1e94bf691a638eb7421d9587bc55158800f85287a5,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,P2_V1_G0_C0_S0,HISTORICAL_PROSPECTIVE_PRIMARY_A0,13,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,-5,0,0,-5,0,0.999111763351,0.999111346954,0.973706313745,0.973706313745,0.0254021607996,0.025405033209,0,-0.0304021607996,False,False,EXECUTED,False,86.0349127182,550,True,7,0.18007572527,False,ba11fa4766000338575d3ec10f702a1ff921d008e350a64ac1b01d0dc979748c,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,POST_HOC_A1_G2_C0_S0,POST_HOC_COUNTERFACTUAL_ONLY,1,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999878704536,0.999878286127,1,1,-0.000121295464226,-0.000121713872525,0.000430956758924,-0.0053096612947,False,False,EXECUTED,False,78.0548628429,4450,True,1,0,False,24c25b509700d603c34692ac73aec5c448ac804c155b240671b9a1692d6d940c,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,POST_HOC_A1_G2_C0_S0,POST_HOC_COUNTERFACTUAL_ONLY,2,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,0,0,0,0,0,0.999762707071,0.999762288957,1,1,-0.000237292928845,-0.000237711042549,0.000430956758924,-0.00519366383008,False,False,EXECUTED,False,86.0349127182,550,True,2,0,False,fd3664659d8b1ba7c315fd91f94169a690c3ef7ae75ef3b05eb4a03d30d1d78a,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,POST_HOC_A1_G2_C0_S0,POST_HOC_COUNTERFACTUAL_ONLY,3,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,0,0,0,0,0,0.999648835113,0.999648417291,1,1,-0.00035116488726,-0.000351582708765,0.000430956758924,-0.00507979187166,False,False,EXECUTED,False,86.0349127182,550,True,3,0,False,0f10408e224bf90b6b612475bc0fbd70161effac84cd9bf60b6236446e6c64f4,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,POST_HOC_A1_G2_C0_S0,POST_HOC_COUNTERFACTUAL_ONLY,4,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,0,0,0,0,0,0.999537100264,0.999536682732,1,1,-0.000462899736418,-0.000463317268115,0.000430956758924,-0.00496805702251,False,False,EXECUTED,False,86.0349127182,550,True,4,0,False,938ad6831bee1f9eeab7513ccb268fc70a5f3cd82d241dc905490572f9ec97c4,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,POST_HOC_A1_G2_C0_S0,POST_HOC_COUNTERFACTUAL_ONLY,5,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,0,0,0,0,0,0.999427514108,0.999427096863,1,1,-0.000572485892267,-0.000572903136542,0.000430956758924,-0.00485847086666,False,False,EXECUTED,False,86.0349127182,550,True,5,0,False,b544fb99fb2fa890967028fa458d584bd95083f4c0d1c8f0281e7834cc3ab50a,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,POST_HOC_A1_G2_C0_S0,POST_HOC_COUNTERFACTUAL_ONLY,6,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,0,0,0,0,0,0.99932008821,0.999319671251,1,1,-0.000679911789985,-0.000680328749222,0.000430956758924,-0.00475104496894,False,False,EXECUTED,False,86.0349127182,550,True,6,0,False,515faae62f22a67cd71fe323220de4d0b8a25b9db2496a3a4d254eed8b1a9d93,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,POST_HOC_A1_G2_C0_S0,POST_HOC_COUNTERFACTUAL_ONLY,7,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,0,0,0,0,0,0.999214834116,0.999214417439,1,1,-0.000785165884205,-0.000785582560784,0.000430956758924,-0.00464579087472,False,False,EXECUTED,False,86.0349127182,550,True,7,0,False,96686fbe8100606326e58f9c4d2517908b6603899807540d09fdd5143509597a,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,POST_HOC_A1_G2_C0_S0,POST_HOC_COUNTERFACTUAL_ONLY,8,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,0,0,0,0,0,0.999111763351,0.999111346954,1,1,-0.00088823664924,-0.000888653045537,0.000430956758924,-0.00454272010968,False,False,EXECUTED,False,86.0349127182,550,True,8,0,False,27aba169abd5aae8c985454d3d04c4274f47176d0d594c36357ca21f72c05d9b,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,POST_HOC_A2_G0_C0_S2,POST_HOC_COUNTERFACTUAL_ONLY,1,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999878704536,0.999878286127,1,1,-0.000121295464226,-0.000121713872525,0,-0.00487870453577,False,False,EXECUTED,False,78.0548628429,4450,False,0,0,False,24c25b509700d603c34692ac73aec5c448ac804c155b240671b9a1692d6d940c,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,POST_HOC_A2_G0_C0_S2,POST_HOC_COUNTERFACTUAL_ONLY,2,EXPLOIT,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,0,0,0,0,-1,0,0.994626147679,0.99462294106,1,0.99462294106,-0.00537385232144,-0.00537705894022,0,0.000373852321445,True,False,EXECUTED,True,100,0,False,0,0,False,5fbc1767d0a6d5fb4802a8c30361666bbebadbe7d41ccd83f1287740f0923a16,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,POST_HOC_A2_G0_C0_S2,POST_HOC_COUNTERFACTUAL_ONLY,3,EXPLOIT,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,0,-1,0,0,-2,0,0.989310590542,0.989307363856,0.99462294106,0.989307363856,-0.00531555713659,-0.00531557720428,0,0.00031555713659,True,False,EXECUTED,True,99.7506234414,0,False,0,0,False,8a264dec7df8c0bde8bff9dd8656437b3930f689d58a697dea4a82ac1783cff8,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,POST_HOC_A2_G0_C0_S2,POST_HOC_COUNTERFACTUAL_ONLY,4,EXPLOIT,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,0,-2,0,0,-3,0,0.984052761768,0.984049514695,0.989307363856,0.984049514695,-0.00525782877366,-0.00525784916059,0,0.000257828773662,True,False,EXECUTED,True,99.7506234414,0,False,0,0,False,e311904ae15091733d6173273a6f73e6eb35674c1751eb80c590dcb55a03974e,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,POST_HOC_A2_G0_C0_S2,POST_HOC_COUNTERFACTUAL_ONLY,5,EXPLOIT,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,0,-3,0,0,-4,0,0.978852493779,0.978849225999,0.984049514695,0.978849225999,-0.00520026798957,-0.00520028869596,0,0.000200267989572,True,False,EXECUTED,True,99.7506234414,0,False,0,0,False,56e7c4855434aedc081e7432a370f425e6752b02333e1653580a63da48f47062,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,POST_HOC_A2_G0_C0_S2,POST_HOC_COUNTERFACTUAL_ONLY,6,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-4,0,0,-5,0,0.973709602551,0.973706313745,0.978849225999,0.973706313745,-0.00514289122757,-0.00514291225347,0,0.000142891227569,True,False,EXECUTED,True,99.7506234414,0,False,0,0,False,a246bd6c6b82d76d1f52a32d5740f8128d63f286ade43266d43ab0142a566d9f,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,POST_HOC_A2_G0_C0_S2,POST_HOC_COUNTERFACTUAL_ONLY,7,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,-5,0,0,-5,0,0.999762707071,0.999762288957,0.973706313745,0.973706313745,0.02605310452,0.026055975212,0,-0.03105310452,False,False,EXECUTED,False,86.0349127182,550,True,1,0.026055975212,False,df4272ce9c7e98db3462630617ceb82ecdcb5ff0f6f8a110b64651bfcccdd254,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,POST_HOC_A2_G0_C0_S2,POST_HOC_COUNTERFACTUAL_ONLY,8,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,-5,0,0,-5,0,0.999648835113,0.999648417291,0.973706313745,0.973706313745,0.0259392325616,0.0259421035458,0,-0.0309392325616,False,False,EXECUTED,False,86.0349127182,550,True,2,0.0519980787577,False,615c8e98a50521307b9548854b26f1fbfd2f4c6465a4690b5203f652f964f37d,True,STOP_DECISION_VALUE_ZERO_RUN_K
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,P2_V2A_G2_C0_S2,HISTORICAL_PROSPECTIVE_PRIMARY_A3_REJECTED,1,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999878704536,0.999878286127,1,1,-0.000121295464226,-0.000121713872525,0.000430956758924,-0.0053096612947,False,False,EXECUTED,False,78.0548628429,4450,True,1,0,False,24c25b509700d603c34692ac73aec5c448ac804c155b240671b9a1692d6d940c,True,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,P2_V2A_G2_C0_S2,HISTORICAL_PROSPECTIVE_PRIMARY_A3_REJECTED,2,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,0,0,0,0,0,0.999762707071,0.999762288957,1,1,-0.000237292928845,-0.000237711042549,0.000430956758924,-0.00519366383008,False,False,EXECUTED,False,86.0349127182,550,True,2,0,False,fd3664659d8b1ba7c315fd91f94169a690c3ef7ae75ef3b05eb4a03d30d1d78a,True,STOP_DECISION_VALUE_ZERO_RUN_K
